#******** NO2 Absorption Cross Sections at 203K ******************
#
#Version 1.0
#Date: August 2000
#
#K. Bogumil, J. Orphal, and J. P. Burrows
#University of Bremen - Institute of Environmental Physics
#P. O. Box 33 04 40
#D-28334 Bremen, Germany
#e-mail: Konstanze.Bogumil@iup.physik.uni-bremen.de
#
#1. column title:	wavelength (vacuum)
#1. column unit:		nm
#2. column title:	absorption cross-section 
#2. column unit:		cm2/molec
#
#Wavelength range:	241 - 760 nm
#Spectral Resolution:	0.22 nm below 308.9 nm, 
#	                0.21 nm between 308.9 nm and 399.7 nm, 
#			0.52 nm between 399.7 nm and 603 nm, 
#			0.47 nm between 603 nm and 760 nm (FWHM)
#Number of data points in file:	3026
#
#Experimental:
#
#Light source:   Xenon lamp
#Cell:	        Multiple reflection quartz cell (White optics)
#	        optical pathlength 985 cm
#Temperature:    203K
#Gas mixture:    NO2, N2
#Condition:      Flow measurement
#Total pressure: 150 mbar
#Spectrometer:   SCIAMACHY PFM Satellite Spectrometer 
#		 (Eight channel grating spectrometer)
#
#Note: Spectral Regions are cut and concatenated at 308.9 nm, 
#      399.7 nm, 603 nm and 760 nm.
#      The data are scaled to the integrated absorption cross section
#      using the absorption cross section measured by Vandaele et al., 
#      J. Quant. Spectrosc. Radiat. Transfer 59 (3--5), 171--184 (1998)
#
   251.6312  9.067301E-21
   251.7535  4.647081E-21
   251.8757  1.015056E-20
   251.9978  2.374235E-21
   252.1199  4.379366E-21
   252.2420  1.007862E-20
   252.3639  5.103225E-21
   252.4858  7.692313E-22
   252.6077  6.809867E-21
   252.7295 -3.899831E-21
   252.8512 -1.165029E-21
   252.9729  2.137008E-21
   253.0945 -2.248490E-23
   253.2160  2.195002E-21
   253.3375 -4.984477E-21
   253.4590  4.463834E-21
   253.5803 -2.594947E-21
   253.7016  5.237794E-22
   253.8229  3.494059E-21
   253.9441 -3.454747E-21
   254.0652  7.871562E-23
   254.1863  4.152438E-22
   254.3073  2.239073E-22
   254.4282  3.800002E-21
   254.5491  3.315266E-23
   254.6699 -1.021959E-21
   254.7907 -3.458101E-21
   254.9114  3.441231E-21
   255.0321 -3.372363E-21
   255.1527  8.081334E-22
   255.2732 -2.293629E-21
   255.3937 -5.589688E-21
   255.5141  3.914669E-21
   255.6345  1.219299E-21
   255.7548  3.748393E-21
   255.8750  2.632854E-21
   255.9952 -2.982613E-21
   256.1153  2.200286E-21
   256.2354  6.677010E-21
   256.3554 -7.447006E-22
   256.4754  4.409922E-21
   256.5953 -6.575554E-21
   256.7151 -4.186075E-23
   256.8349  2.920521E-21
   256.9546 -3.444364E-21
   257.0743  3.427274E-21
   257.1939 -2.366443E-21
   257.3135 -6.968504E-22
   257.4330 -6.453400E-22
   257.5524 -2.089159E-21
   257.6718 -1.893988E-21
   257.7911 -7.346397E-21
   257.9104  4.741389E-21
   258.0296 -4.049627E-21
   258.1488 -6.730668E-22
   258.2679 -1.701154E-21
   258.3869  3.826560E-21
   258.5059  6.521811E-21
   258.6249 -2.501181E-21
   258.7438 -4.095832E-21
   258.8626  1.131073E-21
   258.9814 -1.825797E-21
   259.1001  8.469728E-21
   259.2188  4.704533E-21
   259.3374 -1.118663E-21
   259.4559 -2.635055E-21
   259.5745  5.938618E-22
   259.6929  2.368340E-21
   259.8113 -1.274952E-21
   259.9296 -1.470531E-21
   260.0479 -4.387852E-21
   260.1662 -5.036373E-21
   260.2844 -1.955742E-21
   260.4025 -3.632845E-21
   260.5206 -3.600461E-23
   260.6386  4.653822E-22
   260.7566 -3.559353E-21
   260.8745 -2.572404E-21
   260.9924 -7.203834E-21
   261.1102  3.402410E-21
   261.2279 -1.798799E-21
   261.3457  1.151647E-21
   261.4633 -3.412708E-21
   261.5809 -3.240267E-21
   261.6985 -5.098483E-21
   261.8160 -2.913881E-21
   261.9334 -7.148262E-22
   262.0509 -2.835799E-21
   262.1682 -3.444466E-21
   262.2855 -4.697165E-21
   262.4028 -4.434955E-21
   262.5200 -7.742075E-21
   262.6371 -3.243485E-21
   262.7542 -4.559074E-21
   262.8713 -7.530220E-21
   262.9883 -3.669989E-21
   263.1052 -3.651155E-22
   263.2221  1.452068E-21
   263.3390  1.269263E-21
   263.4558 -1.763721E-21
   263.5726 -6.815880E-21
   263.6893 -2.965168E-22
   263.8059 -5.946443E-21
   263.9226  2.259263E-21
   264.0391  4.007012E-21
   264.1556  2.877872E-21
   264.2721 -2.456009E-21
   264.3885 -5.389554E-21
   264.5049 -5.197246E-21
   264.6212 -4.492780E-21
   264.7375  1.388709E-22
   264.8538  1.437093E-21
   264.9699 -5.382085E-21
   265.0861 -1.974848E-21
   265.2022  7.747766E-22
   265.3182  9.699138E-22
   265.4342  1.674224E-22
   265.5502 -3.253512E-21
   265.6661 -2.330366E-21
   265.7820  9.211134E-22
   265.8978 -6.059823E-21
   266.0136 -4.457262E-21
   266.1293 -6.736071E-21
   266.2450 -7.568584E-21
   266.3606 -7.423294E-21
   266.4762 -6.599266E-21
   266.5918 -1.947578E-21
   266.7073 -6.453553E-21
   266.8228 -3.675223E-21
   266.9382 -4.942031E-21
   267.0536 -3.915397E-21
   267.1689 -5.240216E-21
   267.2842 -1.504572E-21
   267.3994  1.396106E-21
   267.5146 -1.944309E-21
   267.6298 -4.960070E-21
   267.7449 -3.294349E-21
   267.8600 -3.808809E-22
   267.9750 -3.821275E-21
   268.0900 -4.717016E-21
   268.2050  1.731472E-21
   268.3199 -3.422583E-21
   268.4348 -3.213743E-21
   268.5496 -6.821791E-22
   268.6644 -8.055792E-22
   268.7792  1.525566E-21
   268.8939  1.186635E-21
   269.0085 -1.787553E-21
   269.1232  5.656845E-21
   269.2378  2.095968E-21
   269.3523 -3.239556E-23
   269.4668  2.724062E-21
   269.5813  1.257344E-21
   269.6957 -6.547133E-23
   269.8101  6.776280E-22
   269.9245  1.452566E-21
   270.0388  9.918547E-22
   270.1531  7.373159E-22
   270.2673 -4.433143E-21
   270.3815 -5.686181E-21
   270.4957 -7.293637E-22
   270.6098 -2.098153E-21
   270.7239 -1.172766E-21
   270.8379 -2.121035E-21
   270.9519  1.567241E-21
   271.0659 -1.055015E-22
   271.1799  3.628069E-21
   271.2938  3.246703E-22
   271.4076 -3.034476E-21
   271.5215 -3.652272E-21
   271.6353 -6.912543E-21
   271.7490 -7.984942E-21
   271.8628 -6.230689E-22
   271.9764 -3.655050E-21
   272.0901  1.766669E-22
   272.2037 -6.572878E-22
   272.3173  3.023924E-21
   272.4309  1.926305E-21
   272.5444  2.664849E-21
   272.6579  5.708522E-21
   272.7713  5.254376E-21
   272.8847  5.926745E-21
   272.9981  1.957842E-21
   273.1115  4.199727E-21
   273.2248  7.999051E-21
   273.3381  8.539934E-22
   273.4513  5.616263E-21
   273.5645  7.898984E-21
   273.6777  5.062592E-21
   273.7909  9.382559E-21
   273.9040  4.931598E-21
   274.0171 -1.742414E-21
   274.1301  3.598022E-21
   274.2431  1.111440E-20
   274.3561  7.948781E-21
   274.4691  1.049488E-20
   274.5820  7.491721E-21
   274.6949  1.032788E-20
   274.8078  1.313341E-20
   274.9207  8.144443E-21
   275.0335  5.360490E-21
   275.1462  3.915685E-21
   275.2590  4.837696E-21
   275.3717  7.358491E-21
   275.4844  3.494347E-21
   275.5971  6.468966E-21
   275.7097  7.172720E-21
   275.8223  8.395304E-21
   275.9349  6.419559E-21
   276.0474  4.868082E-21
   276.1600  6.162143E-21
   276.2725  6.196644E-21
   276.3849  6.584768E-21
   276.4974  6.276623E-21
   276.6098  5.442569E-21
   276.7222  4.164446E-21
   276.8345  8.483075E-21
   276.9468  1.045137E-20
   277.0591  1.124108E-20
   277.1714  9.277563E-21
   277.2837  1.145805E-20
   277.3959  6.085754E-21
   277.5081  5.477443E-21
   277.6203  8.359431E-21
   277.7324  1.234366E-20
   277.8445  1.249503E-20
   277.9566  9.249024E-21
   278.0687  8.755667E-21
   278.1807  8.804007E-21
   278.2928  8.898434E-21
   278.4048  1.402681E-20
   278.5167  1.283397E-20
   278.6287  1.348412E-20
   278.7406  1.141986E-20
   278.8525  1.201048E-20
   278.9644  1.100900E-20
   279.0762  1.533000E-20
   279.1881  2.128488E-20
   279.2999  1.834656E-20
   279.4117  2.011958E-20
   279.5234  2.078048E-20
   279.6352  2.047391E-20
   279.7469  2.166597E-20
   279.8586  1.947680E-20
   279.9703  1.887331E-20
   280.0819  2.178894E-20
   280.1935  1.982080E-20
   280.3052  1.764077E-20
   280.4167  1.992073E-20
   280.5283  2.162329E-20
   280.6399  1.877694E-20
   280.7514  1.853304E-20
   280.8629  2.057232E-20
   280.9744  2.174406E-20
   281.0858  2.559379E-20
   281.1973  2.431534E-20
   281.3087  2.657244E-20
   281.4201  2.713273E-20
   281.5315  2.663307E-20
   281.6429  2.191750E-20
   281.7542  2.377537E-20
   281.8656  2.578044E-20
   281.9769  2.614256E-20
   282.0882  2.750959E-20
   282.1994  2.138041E-20
   282.3107  1.865143E-20
   282.4219  1.672813E-20
   282.5331  1.665694E-20
   282.6443  2.253792E-20
   282.7555  2.191106E-20
   282.8667  2.297795E-20
   282.9778  2.122560E-20
   283.0890  2.200252E-20
   283.2001  2.509904E-20
   283.3112  2.401047E-20
   283.4223  2.629754E-20
   283.5333  3.020164E-20
   283.6444  2.766101E-20
   283.7554  2.685902E-20
   283.8664  2.916286E-20
   283.9774  3.189861E-20
   284.0884  3.162490E-20
   284.1994  3.444483E-20
   284.3104  3.250531E-20
   284.4213  3.039117E-20
   284.5322  3.063710E-20
   284.6431  3.245077E-20
   284.7540  3.301581E-20
   284.8649  3.175396E-20
   284.9758  3.415926E-20
   285.0866  3.209492E-20
   285.1975  3.732472E-20
   285.3083  3.296330E-20
   285.4191  3.624495E-20
   285.5299  3.573801E-20
   285.6407  3.805760E-20
   285.7515  4.156723E-20
   285.8622  4.497472E-20
   285.9730  4.323202E-20
   286.0837  4.152505E-20
   286.1944  4.495338E-20
   286.3051  4.656092E-20
   286.4158  4.308923E-20
   286.5265  4.257891E-20
   286.6372  3.968106E-20
   286.7478  3.992192E-20
   286.8585  4.066869E-20
   286.9691  4.345305E-20
   287.0797  3.465638E-20
   287.1903  3.868446E-20
   287.3009  3.847020E-20
   287.4115  3.839737E-20
   287.5221  3.293688E-20
   287.6327  3.915685E-20
   287.7432  3.188286E-20
   287.8538  3.197127E-20
   287.9643  3.380256E-20
   288.0748  3.024602E-20
   288.1853  2.919403E-20
   288.2958  3.157900E-20
   288.4063  2.437445E-20
   288.5168  2.690797E-20
   288.6273  2.854125E-20
   288.7377  2.518424E-20
   288.8482  2.395102E-20
   288.9586  2.241055E-20
   289.0691  2.501977E-20
   289.1795  2.339530E-20
   289.2899  1.968920E-20
   289.4003  2.499775E-20
   289.5107  2.358245E-20
   289.6211  3.011407E-20
   289.7315  3.522616E-20
   289.8419  3.786079E-20
   289.9522  3.816092E-20
   290.0626  4.263023E-20
   290.1729  4.661732E-20
   290.2833  4.794929E-20
   290.3936  4.813950E-20
   290.5039  4.635614E-20
   290.6142  5.445363E-20
   290.7245  5.719684E-20
   290.8348  5.870224E-20
   290.9451  6.834766E-20
   291.0554  6.910917E-20
   291.1657  7.093876E-20
   291.2760  7.719633E-20
   291.3862  7.621971E-20
   291.4965  7.153835E-20
   291.6067  7.325141E-20
   291.7170  7.450682E-20
   291.8272  7.733200E-20
   291.9374  7.765229E-20
   292.0476  7.522954E-20
   292.1579  7.500089E-20
   292.2681  7.937619E-20
   292.3783  8.217918E-20
   292.4885  7.747580E-20
   292.5987  7.721089E-20
   292.7088  8.475233E-20
   292.8190  7.997408E-20
   292.9292  8.117156E-20
   293.0393  7.778220E-20
   293.1495  6.991116E-20
   293.2597  6.596607E-20
   293.3698  6.894115E-20
   293.4800  7.186863E-20
   293.5901  7.095587E-20
   293.7002  7.137422E-20
   293.8103  6.710190E-20
   293.9205  6.388716E-20
   294.0306  6.765305E-20
   294.1407  6.596370E-20
   294.2508  6.695471E-20
   294.3609  7.421346E-20
   294.4710  7.655033E-20
   294.5811  7.727102E-20
   294.6912  7.993377E-20
   294.8013  8.473573E-20
   294.9113  8.225794E-20
   295.0214  8.493068E-20
   295.1315  7.694836E-20
   295.2415  7.943411E-20
   295.3516  7.463097E-20
   295.4616  7.639976E-20
   295.5717  7.705253E-20
   295.6817  7.759283E-20
   295.7918  7.039998E-20
   295.9018  7.667770E-20
   296.0118  7.725662E-20
   296.1219  8.324641E-20
   296.2319  8.085720E-20
   296.3419  8.528400E-20
   296.4519  9.417891E-20
   296.5619  9.055987E-20
   296.6719  9.814771E-20
   296.7819  9.956148E-20
   296.8919  1.018846E-19
   297.0019  1.042322E-19
   297.1119  1.034095E-19
   297.2219  1.120629E-19
   297.3319  1.163071E-19
   297.4419  1.166267E-19
   297.5518  1.173816E-19
   297.6618  1.171774E-19
   297.7718  1.140006E-19
   297.8817  1.087840E-19
   297.9917  1.027596E-19
   298.1016  1.024453E-19
   298.2116  1.011677E-19
   298.3215  1.004820E-19
   298.4315  9.029124E-20
   298.5414  9.687790E-20
   298.6513  9.472379E-20
   298.7613  9.329544E-20
   298.8712  9.830929E-20
   298.9811  9.684149E-20
   299.0910  9.973916E-20
   299.2010  9.741905E-20
   299.3109  9.980471E-20
   299.4208  9.838720E-20
   299.5307  9.901457E-20
   299.6406  1.025513E-19
   299.7505  1.061014E-19
   299.8604  1.104630E-19
   299.9703  1.044224E-19
   300.0801  1.031810E-19
   300.1900  9.777796E-20
   300.2999  9.824696E-20
   300.4098  1.023594E-19
   300.5196  1.026317E-19
   300.6295  1.009954E-19
   300.7393  9.731845E-20
   300.8492  9.309304E-20
   300.9591  9.823866E-20
   301.0689  9.256493E-20
   301.1787  9.614501E-20
   301.2886  9.274362E-20
   301.3984  9.830523E-20
   301.5082  1.070741E-19
   301.6181  1.058367E-19
   301.7279  1.083637E-19
   301.8377  1.109245E-19
   301.9475  1.142675E-19
   302.0573  1.201568E-19
   302.1671  1.247503E-19
   302.2769  1.259574E-19
   302.3867  1.196040E-19
   302.4965  1.236119E-19
   302.6063  1.294245E-19
   302.7160  1.273355E-19
   302.8258  1.239309E-19
   302.9356  1.261443E-19
   303.0453  1.317055E-19
   303.1551  1.416290E-19
   303.2648  1.392617E-19
   303.3746  1.433408E-19
   303.4843  1.437828E-19
   303.5940  1.376757E-19
   303.7038  1.409634E-19
   303.8135  1.394531E-19
   303.9232  1.381546E-19
   304.0329  1.342805E-19
   304.1426  1.293807E-19
   304.2523  1.329360E-19
   304.3620  1.311832E-19
   304.4717  1.318554E-19
   304.5814  1.347031E-19
   304.6910  1.344594E-19
   304.8007  1.364092E-19
   304.9104  1.356858E-19
   305.0200  1.440899E-19
   305.1296  1.440154E-19
   305.2393  1.427542E-19
   305.3489  1.436741E-19
   305.4585  1.413662E-19
   305.5681  1.333701E-19
   305.6777  1.330985E-19
   305.7873  1.248585E-19
   305.8969  1.271392E-19
   306.0065  1.337992E-19
   306.1161  1.278234E-19
   306.2257  1.291920E-19
   306.3352  1.350798E-19
   306.4448  1.346510E-19
   306.5543  1.394395E-19
   306.6638  1.422437E-19
   306.7734  1.421795E-19
   306.8829  1.493141E-19
   306.9924  1.473909E-19
   307.1019  1.464393E-19
   307.2114  1.476864E-19
   307.3208  1.527951E-19
   307.4303  1.528427E-19
   307.5398  1.449266E-19
   307.6492  1.453690E-19
   307.7586  1.481439E-19
   307.8681  1.451170E-19
   307.9775  1.423235E-19
   308.0869  1.440853E-19
   308.1963  1.465741E-19
   308.3056  1.430261E-19
   308.4150  1.426822E-19
   308.5244  1.546564E-19
   308.6337  1.555458E-19
   308.7431  1.619163E-19
   308.8524  1.676673E-19
   308.9541  1.901119E-19
   309.0693  1.706608E-19
   309.1845  1.822698E-19
   309.2998  1.772563E-19
   309.4150  1.856234E-19
   309.5301  1.784233E-19
   309.6453  1.879032E-19
   309.7604  1.728153E-19
   309.8756  1.787383E-19
   309.9907  1.730693E-19
   310.1057  1.757590E-19
   310.2208  1.652308E-19
   310.3359  1.673046E-19
   310.4509  1.655597E-19
   310.5659  1.686425E-19
   310.6809  1.657909E-19
   310.7958  1.814178E-19
   310.9108  1.780608E-19
   311.0257  1.819886E-19
   311.1406  1.809487E-19
   311.2555  1.868158E-19
   311.3704  1.882487E-19
   311.4852  1.898713E-19
   311.6001  1.818887E-19
   311.7149  1.920224E-19
   311.8297  1.843023E-19
   311.9444  1.853168E-19
   312.0592  1.809707E-19
   312.1739  1.921765E-19
   312.2886  1.950187E-19
   312.4033  1.937433E-19
   312.5180  1.983740E-19
   312.6326  2.054674E-19
   312.7472  1.986297E-19
   312.8619  1.991853E-19
   312.9764  1.974797E-19
   313.0910  1.950779E-19
   313.2055  1.892989E-19
   313.3201  1.911603E-19
   313.4346  1.845038E-19
   313.5491  1.851373E-19
   313.6635  1.814297E-19
   313.7780  1.872613E-19
   313.8924  1.773427E-19
   314.0068  1.829558E-19
   314.1211  1.819869E-19
   314.2355  1.850001E-19
   314.3498  1.857742E-19
   314.4641  1.905658E-19
   314.5784  1.898442E-19
   314.6927  2.023662E-19
   314.8069  2.069884E-19
   314.9212  2.076524E-19
   315.0354  2.087855E-19
   315.1496  2.132028E-19
   315.2637  2.139125E-19
   315.3779  2.086991E-19
   315.4920  2.033011E-19
   315.6061  2.041412E-19
   315.7202  1.951931E-19
   315.8342  2.007114E-19
   315.9482  1.952693E-19
   316.0622  1.964855E-19
   316.1762  1.945021E-19
   316.2902  1.996934E-19
   316.4041  1.900644E-19
   316.5181  1.957876E-19
   316.6320  1.979793E-19
   316.7458  2.049678E-19
   316.8597  2.053793E-19
   316.9735  2.051541E-19
   317.0873  2.102167E-19
   317.2011  2.197593E-19
   317.3149  2.145222E-19
   317.4286  2.286752E-19
   317.5424  2.331908E-19
   317.6561  2.426046E-19
   317.7697  2.384753E-19
   317.8834  2.404841E-19
   317.9970  2.362852E-19
   318.1106  2.406467E-19
   318.2242  2.320187E-19
   318.3378  2.356789E-19
   318.4513  2.313615E-19
   318.5649  2.311583E-19
   318.6784  2.198220E-19
   318.7918  2.248406E-19
   318.9053  2.181638E-19
   319.0187  2.292782E-19
   319.1321  2.157383E-19
   319.2455  2.154267E-19
   319.3589  2.139125E-19
   319.4722  2.229182E-19
   319.5855  2.196086E-19
   319.6988  2.283246E-19
   319.8121  2.371982E-19
   319.9253  2.480653E-19
   320.0386  2.495592E-19
   320.1518  2.538986E-19
   320.2650  2.569795E-19
   320.3781  2.587088E-19
   320.4912  2.550334E-19
   320.6044  2.558312E-19
   320.7174  2.469965E-19
   320.8305  2.493288E-19
   320.9436  2.419780E-19
   321.0566  2.422608E-19
   321.1696  2.388343E-19
   321.2825  2.431212E-19
   321.3955  2.317833E-19
   321.5084  2.376436E-19
   321.6213  2.335092E-19
   321.7342  2.391562E-19
   321.8471  2.322507E-19
   321.9599  2.391799E-19
   322.0727  2.393154E-19
   322.1855  2.499217E-19
   322.2983  2.505229E-19
   322.4110  2.570354E-19
   322.5237  2.593745E-19
   322.6364  2.608176E-19
   322.7491  2.625926E-19
   322.8618  2.749841E-19
   322.9744  2.669896E-19
   323.0870  2.710292E-19
   323.1996  2.554805E-19
   323.3121  2.704838E-19
   323.4247  2.635005E-19
   323.5372  2.681142E-19
   323.6497  2.583328E-19
   323.7621  2.599842E-19
   323.8746  2.589494E-19
   323.9870  2.635022E-19
   324.0994  2.611597E-19
   324.2118  2.578162E-19
   324.3241  2.640662E-19
   324.4365  2.676468E-19
   324.5488  2.706938E-19
   324.6610  2.689256E-19
   324.7733  2.674909E-19
   324.8855  2.832835E-19
   324.9978  2.790135E-19
   325.1099  2.892675E-19
   325.2221  2.976330E-19
   325.3343  2.979565E-19
   325.4464  2.972180E-19
   325.5585  3.063609E-19
   325.6705  2.953091E-19
   325.7826  3.039778E-19
   325.8946  2.922214E-19
   326.0066  2.976380E-19
   326.1186  2.911561E-19
   326.2306  2.933274E-19
   326.3425  2.953921E-19
   326.4544  3.122246E-19
   326.5663  3.119367E-19
   326.6782  3.085323E-19
   326.7900  3.009222E-19
   326.9018  3.038694E-19
   327.0136  2.943945E-19
   327.1254  2.860646E-19
   327.2372  2.830853E-19
   327.3489  3.010527E-19
   327.4606  2.983037E-19
   327.5723  3.099516E-19
   327.6840  3.053175E-19
   327.7956  3.066183E-19
   327.9072  3.082765E-19
   328.0188  3.157731E-19
   328.1304  3.167249E-19
   328.2419  3.152497E-19
   328.3534  3.009968E-19
   328.4649  3.027227E-19
   328.5764  2.993962E-19
   328.6879  3.037508E-19
   328.7993  3.055631E-19
   328.9107  3.084933E-19
   329.0221  3.109814E-19
   329.1335  3.239928E-19
   329.2448  3.107629E-19
   329.3561  3.267537E-19
   329.4674  3.282492E-19
   329.5787  3.357322E-19
   329.6900  3.462200E-19
   329.8012  3.539062E-19
   329.9124  3.491993E-19
   330.0236  3.553815E-19
   330.1348  3.456661E-19
   330.2459  3.480357E-19
   330.3570  3.337455E-19
   330.4681  3.289674E-19
   330.5792  3.229004E-19
   330.6902  3.275158E-19
   330.8013  3.314894E-19
   330.9123  3.370669E-19
   331.0232  3.400886E-19
   331.1342  3.406543E-19
   331.2451  3.414961E-19
   331.3561  3.410320E-19
   331.4670  3.379256E-19
   331.5778  3.347600E-19
   331.6887  3.323905E-19
   331.7995  3.350090E-19
   331.9103  3.304105E-19
   332.0211  3.323430E-19
   332.1319  3.344975E-19
   332.2426  3.402613E-19
   332.3533  3.505221E-19
   332.4640  3.684030E-19
   332.5747  3.810604E-19
   332.6853  3.941345E-19
   332.7960  4.064633E-19
   332.9066  4.215970E-19
   333.0172  4.287447E-19
   333.1277  4.317223E-19
   333.2383  4.216377E-19
   333.3488  4.152048E-19
   333.4593  4.005725E-19
   333.5698  3.938821E-19
   333.6802  3.777813E-19
   333.7907  3.748139E-19
   333.9011  3.663553E-19
   334.0115  3.592720E-19
   334.1219  3.423226E-19
   334.2322  3.445956E-19
   334.3425  3.373870E-19
   334.4529  3.363183E-19
   334.5631  3.484455E-19
   334.6734  3.575952E-19
   334.7836  3.667719E-19
   334.8939  3.805642E-19
   335.0041  3.910908E-19
   335.1143  4.090683E-19
   335.2244  4.118190E-19
   335.3346  4.007943E-19
   335.4447  3.879320E-19
   335.5548  3.796377E-19
   335.6648  3.719243E-19
   335.7749  3.679406E-19
   335.8849  3.693702E-19
   335.9949  3.731388E-19
   336.1049  3.833724E-19
   336.2149  3.889195E-19
   336.3249  3.952202E-19
   336.4348  3.956132E-19
   336.5447  3.980047E-19
   336.6546  4.031283E-19
   336.7645  4.070697E-19
   336.8743  4.027472E-19
   336.9841  3.901406E-19
   337.0940  4.023238E-19
   337.2037  3.891346E-19
   337.3135  3.822969E-19
   337.4233  3.722072E-19
   337.5330  3.702577E-19
   337.6427  3.624021E-19
   337.7524  3.653407E-19
   337.8620  3.586284E-19
   337.9717  3.570413E-19
   338.0813  3.602645E-19
   338.1909  3.803220E-19
   338.3005  4.049457E-19
   338.4101  4.269323E-19
   338.5196  4.439867E-19
   338.6292  4.605076E-19
   338.7387  4.628551E-19
   338.8482  4.798062E-19
   338.9576  4.788357E-19
   339.0671  4.683497E-19
   339.1765  4.705228E-19
   339.2859  4.679838E-19
   339.3953  4.571658E-19
   339.5047  4.481415E-19
   339.6140  4.352046E-19
   339.7234  4.284567E-19
   339.8327  4.160212E-19
   339.9420  4.189158E-19
   340.0512  4.291799E-19
   340.1605  4.264987E-19
   340.2697  4.163379E-19
   340.3790  4.267291E-19
   340.4882  4.365850E-19
   340.5973  4.385413E-19
   340.7065  4.371236E-19
   340.8156  4.532905E-19
   340.9248  4.594219E-19
   341.0339  4.737866E-19
   341.1430  4.799790E-19
   341.2520  4.824925E-19
   341.3611  4.880260E-19
   341.4701  4.895673E-19
   341.5791  4.930412E-19
   341.6881  4.848316E-19
   341.7971  4.735478E-19
   341.9061  4.775417E-19
   342.0150  4.719557E-19
   342.1239  4.600401E-19
   342.2328  4.378520E-19
   342.3417  4.217461E-19
   342.4506  4.037161E-19
   342.5594  4.118579E-19
   342.6683  4.078963E-19
   342.7771  3.967649E-19
   342.8859  3.899340E-19
   342.9947  3.887331E-19
